model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA_512x512__Size-512x512_Epoch-65_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,65,0.20188353911042214,0.9128278732299805,2022-01-09 14:15:58.681447,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-65_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,65,0.39100306913256644,0.8369157791137696,2022-01-09 14:15:58.681500,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-66_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,66,0.1975747936218977,0.9151732635498047,2022-01-09 14:19:09.708606,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-66_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,66,0.3990654845535755,0.8347333908081055,2022-01-09 14:19:09.708659,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-67_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,67,0.19204234905540943,0.917986831665039,2022-01-09 14:22:20.162604,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-67_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,67,0.4227667053043842,0.834888687133789,2022-01-09 14:22:20.162656,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-68_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,68,0.1878217174857855,0.9194507217407226,2022-01-09 14:25:30.423165,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-68_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,68,0.4117508500814438,0.8354540252685547,2022-01-09 14:25:30.423215,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-69_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,69,0.18305004976689815,0.9223282623291016,2022-01-09 14:28:39.605605,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-69_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,69,0.42331374540925026,0.8348596572875977,2022-01-09 14:28:39.605659,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-70_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,70,0.18673680685460567,0.9200217056274415,2022-01-09 14:31:48.813318,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-70_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,70,0.4071641573309898,0.8375957489013672,2022-01-09 14:31:48.813389,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-71_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,71,0.17873268961906433,0.9244171142578125,2022-01-09 14:34:58.231398,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-71_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,71,0.41166408225893975,0.8385076904296875,2022-01-09 14:34:58.231450,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-72_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,72,0.17986016474664213,0.9236769104003906,2022-01-09 14:38:08.231581,['color_transfer']
