model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-277_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,277,0.07279896790815613,0.9714250052315849,2021-11-02 18:55:42.766596,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-277_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,277,0.09390623199837542,0.9613432888454856,2021-11-02 18:55:42.766630,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-278_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,278,0.0799162854730769,0.9679106968470979,2021-11-02 19:14:05.624281,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-278_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,278,0.09254022217885197,0.9627401529947915,2021-11-02 19:14:05.624322,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-279_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,279,0.07218216133655699,0.9716207740420387,2021-11-02 19:32:28.667618,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-279_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,279,0.09482349923982838,0.963308390299479,2021-11-02 19:32:28.667643,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-280_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,280,0.07474730173241066,0.9709252057756695,2021-11-02 19:50:51.519008,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-280_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,280,0.10168915714948526,0.9589731038411461,2021-11-02 19:50:51.519033,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-281_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,281,0.06909420989300738,0.9727025785900298,2021-11-02 20:09:13.552792,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-281_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,281,0.10672592117152817,0.9607891845703125,2021-11-02 20:09:13.552819,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-282_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,282,0.08770256179465963,0.9667734287806926,2021-11-02 20:27:37.272627,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-282_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,282,0.19670416356772571,0.9379612087673613,2021-11-02 20:27:37.272652,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-283_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,283,0.09473006757397386,0.965523553757441,2021-11-02 20:45:59.689059,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-283_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,283,0.0867367638109297,0.9651936848958333,2021-11-02 20:45:59.689099,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-284_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,284,0.08534902595865354,0.9670790347144713,2021-11-02 21:04:21.609122,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-284_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,284,0.100194327278627,0.9598151448567706,2021-11-02 21:04:21.609164,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-285_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,285,0.07377342258400209,0.9712765444800971,2021-11-02 21:22:43.909520,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-285_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,285,0.10479092691077514,0.9583668348524303,2021-11-02 21:22:43.909574,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-286_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,286,0.07087037171439164,0.972083801269531,2021-11-02 21:41:06.251562,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-286_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,286,0.09860003196424966,0.9595113254123265,2021-11-02 21:41:06.251586,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-287_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,287,0.12107011289233577,0.9608640427362358,2021-11-02 21:59:29.994271,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-287_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,287,0.9660577553252045,0.85179498969184,2021-11-02 21:59:29.994312,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-288_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,288,0.1747428195425614,0.9362827991303951,2021-11-02 22:17:52.713283,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-288_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,288,0.137043143641333,0.9407389458550346,2021-11-02 22:17:52.713308,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-289_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,289,0.10081854585767447,0.9596158883231023,2021-11-02 22:36:14.893575,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-289_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,289,0.09959902134416754,0.9562843695746529,2021-11-02 22:36:14.893601,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-290_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,290,0.07670466376843078,0.9702265450613842,2021-11-02 22:54:37.197990,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-290_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,290,0.08386112528209601,0.9656218939887156,2021-11-02 22:54:37.198040,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-291_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,291,0.07174785951217581,0.971856799897693,2021-11-02 23:13:01.272418,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-291_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,291,0.09826606764036114,0.9609861382378472,2021-11-02 23:13:01.272444,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-292_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,292,0.07587939002377901,0.9700538620721718,2021-11-02 23:31:24.364195,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-292_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,292,0.08338134731093305,0.9668148193359375,2021-11-02 23:31:24.364220,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-293_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,293,0.06792668380653812,0.9731635219029022,2021-11-02 23:49:47.870659,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-293_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,293,0.10106212707449029,0.9636422932942708,2021-11-02 23:49:47.870686,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-294_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,294,0.07980616875147029,0.9696216023763026,2021-11-03 00:08:11.466315,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-294_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,294,0.09698102319651096,0.9614419894748263,2021-11-03 00:08:11.466358,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-295_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,295,0.07423174187966824,0.9710124657040551,2021-11-03 00:26:33.652978,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-295_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,295,0.08628662245711086,0.9655452202690972,2021-11-03 00:26:33.653005,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-296_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,296,0.06692678886210203,0.9737211478097096,2021-11-03 00:44:57.395613,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-296_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,296,0.09660812401642842,0.9612751600477433,2021-11-03 00:44:57.395655,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-297_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,297,0.06783133461844305,0.9732137858072908,2021-11-03 01:03:20.837003,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-297_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,297,0.09147419021685184,0.9641056722005208,2021-11-03 01:03:20.837028,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-298_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,298,0.06549825691091385,0.9740548851376487,2021-11-03 01:21:43.975955,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-298_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,298,0.08782827164690793,0.9649287245008684,2021-11-03 01:21:43.975994,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-299_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,299,0.06643141896399486,0.97372759719122,2021-11-03 01:40:08.625690,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-299_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,299,0.0919434689684244,0.9655583631727432,2021-11-03 01:40:08.625730,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-300_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,300,0.09434172839619784,0.9653928309849329,2021-11-03 01:58:33.051310,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-300_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,300,0.3058698997688932,0.9169203287760419,2021-11-03 01:58:33.051352,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-301_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,301,0.10590629901845594,0.9576788504464292,2021-11-03 02:16:57.103572,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-301_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,301,0.08767991408211755,0.9658975830078131,2021-11-03 02:16:57.103596,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-302_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,302,0.0706507690915974,0.9719545840308778,2021-11-03 02:35:20.661403,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-302_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,302,0.08443613874514995,0.9663859320746526,2021-11-03 02:35:20.661443,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-303_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,303,0.08031147544937388,0.968552804129464,2021-11-03 02:53:43.575998,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-303_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,303,0.09399024912381719,0.9604998236762152,2021-11-03 02:53:43.576040,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-304_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,304,0.0683756204829825,0.9732298874627974,2021-11-03 03:12:07.285595,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-304_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,304,0.08606738351643596,0.9643117133246528,2021-11-03 03:12:07.285623,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-305_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,305,0.06522025945741483,0.9741661871047242,2021-11-03 03:30:29.546645,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-305_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,305,0.08070777811800427,0.9675879584418404,2021-11-03 03:30:29.546671,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-306_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,306,0.06386057256392329,0.9747259783063611,2021-11-03 03:48:53.071119,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-306_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,306,0.08024279002644713,0.967471435546875,2021-11-03 03:48:53.071145,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-307_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,307,0.06648432069278853,0.97369937860398,2021-11-03 04:07:17.394294,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-307_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,307,0.12342444265717252,0.9612885199652783,2021-11-03 04:07:17.394334,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-308_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,308,0.067125600017395,0.9735416346958705,2021-11-03 04:25:40.321892,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-308_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,308,0.0874955486409413,0.9655464816623264,2021-11-03 04:25:40.321932,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-309_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,309,0.07452192087910026,0.9708788306826633,2021-11-03 04:44:02.526228,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-309_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,309,0.1350900905389709,0.9535840521918405,2021-11-03 04:44:02.526253,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-310_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,310,0.0725034850729268,0.971775358654204,2021-11-03 05:02:26.722911,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-310_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,310,0.09552228261010087,0.9612286919487847,2021-11-03 05:02:26.722935,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-311_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,311,0.06448914066861021,0.9745948544456842,2021-11-03 05:20:50.972343,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-311_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,311,0.11480640889751359,0.9576628146701389,2021-11-03 05:20:50.972371,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-312_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,312,0.10456421805131305,0.9631687273297989,2021-11-03 05:39:14.929374,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-312_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,312,0.2970912937825536,0.8954335394965278,2021-11-03 05:39:14.929400,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-313_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,313,0.12147854250637292,0.9513666381835936,2021-11-03 05:57:36.946293,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-313_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,313,0.09869035431709361,0.9597613118489583,2021-11-03 05:57:36.946317,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-314_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,314,0.08327432970301223,0.9676570114862345,2021-11-03 06:15:59.993978,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
