model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-209_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,209,0.07453978853476916,0.9704684128534228,2021-12-05 23:14:58.073319,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-209_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,209,0.10789037166687195,0.9662142333984374,2021-12-05 23:14:58.073361,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-210_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,210,0.10086713367211252,0.9619100487118681,2021-12-05 23:33:37.744184,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-210_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,210,0.11101945834723463,0.957586086697049,2021-12-05 23:33:37.744218,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-211_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,211,0.13510461461174555,0.9508007405598953,2021-12-05 23:52:16.197598,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-211_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,211,0.16597745505488193,0.9379098714192711,2021-12-05 23:52:16.197631,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-212_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,212,0.10272375923000038,0.9612603033156621,2021-12-06 00:10:46.807973,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-212_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,212,0.09158082162167476,0.9655015869140625,2021-12-06 00:10:46.808024,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-213_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,213,0.0810285401575952,0.968103626069568,2021-12-06 00:29:17.071133,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-213_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,213,0.08018409178766887,0.9689165039062501,2021-12-06 00:29:17.071194,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-214_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,214,0.08610167478948261,0.9658465518043153,2021-12-06 00:47:54.309948,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-214_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,214,0.08607410252774975,0.9672282714843754,2021-12-06 00:47:54.309989,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,215,0.07508124911776014,0.9704487944103417,2021-12-06 01:06:36.995850,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,215,0.0807122340418573,0.9681169704861115,2021-12-06 01:06:36.995913,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,216,0.0858026106584865,0.9670667753673736,2021-12-06 01:25:15.988513,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,216,0.11843583917842705,0.9536670600043403,2021-12-06 01:25:15.988560,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,217,0.15434886207544554,0.9423613048735126,2021-12-06 01:43:54.920863,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,217,0.17833463316961165,0.9322391899956598,2021-12-06 01:43:54.920897,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,218,0.10402676032265715,0.9586560698009667,2021-12-06 02:02:25.594424,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,218,0.08400400273029744,0.9678352457682294,2021-12-06 02:02:25.594456,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,219,0.0762562305644765,0.9702324073428201,2021-12-06 02:20:55.405202,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,219,0.08881742248615612,0.967446519639757,2021-12-06 02:20:55.405238,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,220,0.07520649499398306,0.9703143078031992,2021-12-06 02:39:33.082513,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,220,0.08117704306294198,0.9673476291232637,2021-12-06 02:39:33.082589,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,221,0.09719433537040806,0.9614211832682293,2021-12-06 02:58:16.211684,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,221,0.07447716489251535,0.9695846218532989,2021-12-06 02:58:16.211716,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,222,0.10742646930339972,0.9580051124209449,2021-12-06 03:16:55.574789,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,222,0.08883083931181722,0.9657496066623266,2021-12-06 03:16:55.574823,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-223_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,223,0.11182233619885144,0.9541986054920016,2021-12-06 03:35:36.922160,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-223_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,223,0.10146395112973955,0.9619253743489583,2021-12-06 03:35:36.922210,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-224_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,224,0.09061977610477004,0.9644268479120168,2021-12-06 03:54:12.923301,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-224_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,224,0.09539651248984835,0.9608656684027779,2021-12-06 03:54:12.923389,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-225_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,225,0.08762080291283686,0.9645509730747766,2021-12-06 04:12:44.069576,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-225_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,225,0.10083522680296382,0.964137912326389,2021-12-06 04:12:44.069616,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-226_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,226,0.09207049007807958,0.9640927036830358,2021-12-06 04:31:21.582005,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-226_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,226,0.16657870215345205,0.9354522298177083,2021-12-06 04:31:21.582067,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-227_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,227,0.08240450510563407,0.9676563982282362,2021-12-06 04:50:03.927307,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-227_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,227,0.07609169294220111,0.9701417914496528,2021-12-06 04:50:03.927340,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-228_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,228,0.09433023736432265,0.9626074218750009,2021-12-06 05:08:42.635781,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-228_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,228,0.07408871982770507,0.9709417317708332,2021-12-06 05:08:42.635842,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-229_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,229,0.10657987736936082,0.9577637561616437,2021-12-06 05:27:21.023261,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-229_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,229,0.11544124724039445,0.9597929551866318,2021-12-06 05:27:21.023309,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-230_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,230,0.08444340503217626,0.9663414713541674,2021-12-06 05:45:52.277481,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-230_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,230,0.08041260488361231,0.967343790690104,2021-12-06 05:45:52.277529,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-231_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,231,0.08096834296950312,0.9678144531249994,2021-12-06 06:04:23.255073,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-231_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,231,0.08238135393172949,0.9668183865017359,2021-12-06 06:04:23.255123,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-232_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,232,0.07592123220349008,0.970004972912016,2021-12-06 06:22:59.568763,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-232_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,232,0.08668249946082748,0.9655057779947914,2021-12-06 06:22:59.568823,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-233_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,233,0.07323358414628924,0.9709341343470985,2021-12-06 06:41:41.115884,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-233_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,233,0.09252682909114406,0.9673079291449654,2021-12-06 06:41:41.115932,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-234_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,234,0.1018134023893037,0.9607610706147695,2021-12-06 07:00:24.271729,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-234_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,234,0.12167798805951154,0.95535686577691,2021-12-06 07:00:24.271764,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-235_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,235,0.13159418352831945,0.9499005214146199,2021-12-06 07:19:05.066746,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-235_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,235,0.09352010909537462,0.9659794379340277,2021-12-06 07:19:05.066799,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-236_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,236,0.08123140262475881,0.968662164597285,2021-12-06 07:37:42.550258,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-236_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,236,0.07414388910692651,0.9705825873480904,2021-12-06 07:37:42.550321,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-237_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,237,0.07186280444459824,0.9717949335007441,2021-12-06 07:56:19.639985,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-237_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,237,0.0683723597633717,0.9734102511935762,2021-12-06 07:56:19.640020,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-238_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,238,0.07289875934324994,0.9709341866629463,2021-12-06 08:14:59.090904,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-238_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,test,238,0.17686112965792644,0.9408686523437501,2021-12-06 08:14:59.090937,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-239_Images-840_Batch-1__standard_6_operations_geo+distortion.pth,standard_6_operations,train,239,0.07953413153097807,0.9692920328776042,2021-12-06 08:33:42.296154,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
