model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-69_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,69,0.20302546260060056,0.9187039437849447,2022-01-16 21:21:09.400718,[None]
ORCA__Size-640x640_Epoch-69_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,69,0.4421779875330963,0.832037966727575,2022-01-16 21:21:09.400767,[None]
ORCA__Size-640x640_Epoch-70_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,70,0.20014538871178628,0.9197096163027335,2022-01-17 00:31:06.153335,[None]
ORCA__Size-640x640_Epoch-70_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,70,0.42995763253865366,0.8340071888817039,2022-01-17 00:31:06.153416,[None]
ORCA__Size-640x640_Epoch-71_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,71,0.1968074748715514,0.9206743489894778,2022-01-17 03:40:31.373434,[None]
ORCA__Size-640x640_Epoch-71_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,71,0.4736322238950919,0.8244158642698003,2022-01-17 03:40:31.373484,[None]
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,72,0.19376011153249148,0.9219958242084748,2022-01-17 06:49:54.345866,[None]
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,72,0.4653945851632924,0.8215660637666332,2022-01-17 06:49:54.345915,[None]
ORCA__Size-640x640_Epoch-73_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,73,0.1991364128962665,0.919403368428233,2022-01-17 09:59:14.673935,[None]
ORCA__Size-640x640_Epoch-73_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,73,0.4348325043646201,0.8331450853473363,2022-01-17 09:59:14.673985,[None]
ORCA__Size-640x640_Epoch-74_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,74,0.1974478517540672,0.9200070363418593,2022-01-17 13:09:18.703069,[None]
ORCA__Size-640x640_Epoch-74_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,74,0.43987370051108543,0.8332960074045278,2022-01-17 13:09:18.703131,[None]
ORCA__Size-640x640_Epoch-75_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,75,0.19322510246524136,0.9222130276146955,2022-01-17 16:20:32.622729,[None]
ORCA__Size-640x640_Epoch-75_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,75,0.45478952361853353,0.8257338907505315,2022-01-17 16:20:32.622779,[None]
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,76,0.1908282961665925,0.9237383150010853,2022-01-17 19:31:50.951008,[None]
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,76,0.4357719397310752,0.8324994360956322,2022-01-17 19:31:50.951057,[None]
ORCA__Size-640x640_Epoch-77_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,77,0.1925554791360653,0.9221984510004366,2022-01-17 22:42:38.868543,[None]
ORCA__Size-640x640_Epoch-77_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,77,0.4193214591001978,0.8378552150747605,2022-01-17 22:42:38.868592,[None]
